ID,username,mail,language,street,PLZ
3115,Cresta_(Avers)_admin,mail_cresta_(avers)@graubünden.ch,DE,Industriestrasse 52,7447
3116,Am_Bach (Avers)_admin,mail_am_bach (avers)@graubünden.ch,FR,Usterstrasse 58,7447
3117,Juf_admin,mail_juf@graubünden.ch,IT,Tellstrasse 7,7448
3118,Tiefencastel_admin,mail_tiefencastel@graubünden.ch,IT,Industriestrasse 14,7450
3119,Alvaschein_admin,mail_alvaschein@graubünden.ch,IT,Place de l'hôtel 78,7451
3120,Cunter_admin,mail_cunter@graubünden.ch,DE,Industriestrasse 24,7452
3121,Tinizong_admin,mail_tinizong@graubünden.ch,DE,Marktplatz 85,7453
3122,Rona_admin,mail_rona@graubünden.ch,FR,Rue de l'hôpital 82,7454
3123,Mulegns_admin,mail_mulegns@graubünden.ch,DE,Winkelriedstrasse 84,7455
3124,Sur_admin,mail_sur@graubünden.ch,FR,Bahnhofstrasse 97,7456
3125,Marmorera_admin,mail_marmorera@graubünden.ch,FR,Marktgasse 3,7456
3126,Bivio_admin,mail_bivio@graubünden.ch,FR,Rue de l'hôpital 34,7457
3127,Mon_admin,mail_mon@graubünden.ch,IT,Bahnhofstrasse 47,7458
3128,Stierva_admin,mail_stierva@graubünden.ch,FR,Zürcherstrasse 68,7459
3129,Savognin_admin,mail_savognin@graubünden.ch,DE,Winkelriedstrasse 97,7460
3130,Salouf_admin,mail_salouf@graubünden.ch,FR,Morgartenstrasse 17,7462
3131,Riom_admin,mail_riom@graubünden.ch,IT,Winkelriedstrasse 88,7463
3132,Parsonz_admin,mail_parsonz@graubünden.ch,IT,Rue de la Croix-Rouge 3,7464
3133,Surava_admin,mail_surava@graubünden.ch,FR,Dufourstrasse 21,7472
3134,Alvaneu_Bad_admin,mail_alvaneu_bad@graubünden.ch,FR,Zürcherstrasse 48,7473
3135,Filisur_admin,mail_filisur@graubünden.ch,IT,Rue de l'hôpital 68,7477
3136,Stugl/Stuls_admin,mail_stugl/stuls@graubünden.ch,IT,Tellstrasse 93,7482
3137,Preda_admin,mail_preda@graubünden.ch,FR,Marktplatz 18,7482
3138,Bergün/Bravuogn_admin,mail_bergün/bravuogn@graubünden.ch,FR,Morgartenstrasse 48,7482
3139,Latsch_admin,mail_latsch@graubünden.ch,DE,Marktgasse 58,7484
3140,Alvaneu_Dorf_admin,mail_alvaneu_dorf@graubünden.ch,FR,Dufourstrasse 55,7492
3141,Schmitten_(Albula)_admin,mail_schmitten_(albula)@graubünden.ch,DE,Zürcherstrasse 85,7493
3142,Wiesen_GR_admin,mail_wiesen_gr@graubünden.ch,FR,Dufourstrasse 14,7494
3143,St._Moritz_admin,mail_st._moritz@graubünden.ch,FR,Poststrasse 27,7500
3144,Bever_admin,mail_bever@graubünden.ch,FR,Piazza Riforma 88,7502
3145,Samedan_admin,mail_samedan@graubünden.ch,IT,Bahnhofstrasse 42,7503
3146,Pontresina_admin,mail_pontresina@graubünden.ch,IT,Winkelriedstrasse 91,7504
3147,Celerina/Schlarigna_admin,mail_celerina/schlarigna@graubünden.ch,IT,Rue du Château 1,7505
3148,Champfèr_admin,mail_champfèr@graubünden.ch,FR,Bahnhofstrasse 96,7512
3149,Silvaplana-Surlej_admin,mail_silvaplana-surlej@graubünden.ch,DE,Werdstrasse 15,7513
3150,Silvaplana_admin,mail_silvaplana@graubünden.ch,IT,Marktplatz 72,7513
3151,Fex_admin,mail_fex@graubünden.ch,FR,Tellstrasse 9,7514
3152,Sils/Segl_Maria_admin,mail_sils/segl_maria@graubünden.ch,IT,Morgartenstrasse 37,7514
3153,Sils/Segl_Baselgia_admin,mail_sils/segl_baselgia@graubünden.ch,IT,Via Trevano 91,7515
3154,Maloja_admin,mail_maloja@graubünden.ch,FR,Bahnhofstrasse 45,7516
3155,Plaun_da Lej_admin,mail_plaun_da lej@graubünden.ch,DE,Marktplatz 18,7517
3156,La_Punt-Chamues-ch_admin,mail_la_punt-chamues-ch@graubünden.ch,FR,Dufourstrasse 91,7522
3157,Madulain_admin,mail_madulain@graubünden.ch,FR,Piazza Riforma 16,7523
3158,Zuoz_admin,mail_zuoz@graubünden.ch,DE,Industriestrasse 47,7524
3159,S-chanf_admin,mail_s-chanf@graubünden.ch,FR,Industriestrasse 10,7525
3160,Cinuos-chel_admin,mail_cinuos-chel@graubünden.ch,DE,Piazza Riforma 57,7526
3161,Brail_admin,mail_brail@graubünden.ch,IT,Via Trevano 59,7527
3162,Zernez_admin,mail_zernez@graubünden.ch,FR,Rue du Château 59,7530
3163,Tschierv_admin,mail_tschierv@graubünden.ch,IT,Bahnhofstrasse 71,7532
3164,Fuldera_admin,mail_fuldera@graubünden.ch,DE,Hirschengraben 22,7533
3165,Lü_admin,mail_lü@graubünden.ch,FR,Marktplatz 22,7534
3166,Valchava_admin,mail_valchava@graubünden.ch,DE,Bahnhofstrasse 32,7535
3167,Sta._Maria Val Müstair_admin,mail_sta._maria val müstair@graubünden.ch,DE,Winkelriedstrasse 96,7536
3168,Müstair_admin,mail_müstair@graubünden.ch,FR,Usterstrasse 29,7537
3169,Susch_admin,mail_susch@graubünden.ch,FR,Bärenplatz 26,7542
3170,Lavin_admin,mail_lavin@graubünden.ch,IT,Bärenplatz 47,7543
3171,Guarda_admin,mail_guarda@graubünden.ch,IT,Werdstrasse 42,7545
3172,Ardez_admin,mail_ardez@graubünden.ch,FR,Usterstrasse 13,7546
3173,Scuol_admin,mail_scuol@graubünden.ch,DE,Zürcherstrasse 47,7550
3174,Ftan_admin,mail_ftan@graubünden.ch,DE,Hirschengraben 52,7551
3175,Vulpera_admin,mail_vulpera@graubünden.ch,IT,Dufourstrasse 71,7552
3176,Tarasp_admin,mail_tarasp@graubünden.ch,FR,Bärenplatz 45,7553
3177,Crusch_admin,mail_crusch@graubünden.ch,FR,Rue de la Croix-Rouge 37,7554
3178,Sent_admin,mail_sent@graubünden.ch,IT,Hirschengraben 65,7554
3179,Ramosch_admin,mail_ramosch@graubünden.ch,IT,Rue de l'hôpital 25,7556
3180,Vnà_admin,mail_vnà@graubünden.ch,IT,Rue du Château 11,7557
3181,Strada_admin,mail_strada@graubünden.ch,FR,Rue de la Croix-Rouge 87,7558
3182,Tschlin_admin,mail_tschlin@graubünden.ch,FR,Via Trevano 24,7559
3183,Martina_admin,mail_martina@graubünden.ch,IT,Via Trevano 64,7560
3184,Samnaun-Compatsch_admin,mail_samnaun-compatsch@graubünden.ch,DE,Marktgasse 34,7562
3185,Samnaun_Dorf_admin,mail_samnaun_dorf@graubünden.ch,FR,Hirschengraben 7,7563
3186,Casaccia_admin,mail_casaccia@graubünden.ch,FR,Winkelriedstrasse 75,7602
3187,Vicosoprano_admin,mail_vicosoprano@graubünden.ch,IT,Industriestrasse 63,7603
3188,Borgonovo_admin,mail_borgonovo@graubünden.ch,IT,Usterstrasse 37,7604
3189,Stampa_admin,mail_stampa@graubünden.ch,DE,Winkelriedstrasse 79,7605
3190,Promontogno_admin,mail_promontogno@graubünden.ch,DE,Dufourstrasse 12,7606
3191,Castasegna_admin,mail_castasegna@graubünden.ch,IT,Tellstrasse 26,7608
3192,Soglio_admin,mail_soglio@graubünden.ch,IT,Marktplatz 67,7610
3193,Ospizio_Bernina_admin,mail_ospizio_bernina@graubünden.ch,IT,Bärenplatz 1,7710
3194,Alp_Grüm_admin,mail_alp_grüm@graubünden.ch,DE,Dufourstrasse 2,7710
3195,S._Carlo (Poschiavo)_admin,mail_s._carlo (poschiavo)@graubünden.ch,FR,Marktgasse 16,7741
3196,Sfazù_admin,mail_sfazù@graubünden.ch,DE,Winkelriedstrasse 50,7742
3197,La_Rösa_admin,mail_la_rösa@graubünden.ch,FR,Usterstrasse 3,7742
3198,Poschiavo_admin,mail_poschiavo@graubünden.ch,IT,Industriestrasse 5,7742
3199,Miralago_admin,mail_miralago@graubünden.ch,DE,Poststrasse 95,7743
3200,Brusio_admin,mail_brusio@graubünden.ch,DE,Winkelriedstrasse 22,7743
3201,Campocologno_admin,mail_campocologno@graubünden.ch,FR,Place de l'hôtel 33,7744
3202,Li_Curt_admin,mail_li_curt@graubünden.ch,IT,Rue de la Croix-Rouge 49,7745
3203,Le_Prese_admin,mail_le_prese@graubünden.ch,DE,Dufourstrasse 9,7746
3204,Viano_admin,mail_viano@graubünden.ch,DE,Rue du Château 80,7747
3205,Campascio_admin,mail_campascio@graubünden.ch,FR,Piazza Riforma 40,7748
3206,Zürich_admin,mail_zürich@zürich.ch,DE,Place de l'hôtel 29,8000
3207,Gockhausen_admin,mail_gockhausen@zürich.ch,FR,Poststrasse 18,8044
3208,Oberengstringen_admin,mail_oberengstringen@zürich.ch,DE,Marktgasse 19,8102
3209,Unterengstringen_admin,mail_unterengstringen@zürich.ch,IT,Winkelriedstrasse 35,8103
3210,Weiningen_ZH_admin,mail_weiningen_zh@zürich.ch,FR,Usterstrasse 49,8104
3211,Regensdorf_admin,mail_regensdorf@zürich.ch,IT,Marktplatz 51,8105
3212,Watt_admin,mail_watt@zürich.ch,FR,Bärenplatz 29,8105
3213,Adlikon_b. Regensdorf_admin,mail_adlikon_b. regensdorf@zürich.ch,IT,Rue de l'hôpital 70,8106
3214,Buchs_ZH_admin,mail_buchs_zh@zürich.ch,FR,Rue du Château 89,8107
3215,Dällikon_admin,mail_dällikon@zürich.ch,DE,Industriestrasse 92,8108
3216,Kloster_Fahr_admin,mail_kloster_fahr@aargau.ch,IT,Rue de l'hôpital 52,8109
3217,Otelfingen_admin,mail_otelfingen@zürich.ch,DE,Marktplatz 66,8112
3218,Boppelsen_admin,mail_boppelsen@zürich.ch,IT,Zürcherstrasse 23,8113
3219,Dänikon_ZH_admin,mail_dänikon_zh@zürich.ch,DE,Poststrasse 13,8114
3220,Hüttikon_admin,mail_hüttikon@zürich.ch,IT,Usterstrasse 98,8115
3221,Fällanden_admin,mail_fällanden@zürich.ch,DE,Bärenplatz 1,8117
3222,Pfaffhausen_admin,mail_pfaffhausen@zürich.ch,IT,Marktgasse 43,8118
3223,Benglen_admin,mail_benglen@zürich.ch,DE,Poststrasse 71,8121
3224,Binz_admin,mail_binz@zürich.ch,DE,Via Trevano 14,8122
3225,Ebmatingen_admin,mail_ebmatingen@zürich.ch,IT,Winkelriedstrasse 97,8123
3226,Maur_admin,mail_maur@zürich.ch,DE,Morgartenstrasse 32,8124
3227,Zollikerberg_admin,mail_zollikerberg@zürich.ch,FR,Usterstrasse 63,8125
3228,Zumikon_admin,mail_zumikon@zürich.ch,FR,Dufourstrasse 96,8126
3229,Forch_admin,mail_forch@zürich.ch,IT,Tellstrasse 70,8127
3230,Hinteregg_admin,mail_hinteregg@zürich.ch,DE,Via Trevano 87,8132
3231,Egg_b. Zürich_admin,mail_egg_b. zürich@zürich.ch,DE,Werdstrasse 19,8132
3232,Esslingen_admin,mail_esslingen@zürich.ch,IT,Rue de la Croix-Rouge 47,8133
3233,Adliswil_admin,mail_adliswil@zürich.ch,IT,Zürcherstrasse 13,8134
3234,Sihlbrugg_Station_admin,mail_sihlbrugg_station@zürich.ch,IT,Via Trevano 11,8135
3235,Sihlwald_admin,mail_sihlwald@zürich.ch,IT,Bärenplatz 3,8135
3236,Langnau_am Albis_admin,mail_langnau_am albis@zürich.ch,FR,Werdstrasse 65,8135
3237,Gattikon_admin,mail_gattikon@zürich.ch,DE,Poststrasse 57,8136
3238,Uitikon_Waldegg_admin,mail_uitikon_waldegg@zürich.ch,DE,Piazza Riforma 54,8142
3239,Uetliberg_admin,mail_uetliberg@zürich.ch,DE,Morgartenstrasse 14,8143
3240,Stallikon_admin,mail_stallikon@zürich.ch,DE,Rue de l'hôpital 59,8143
3241,Glattpark_(Opfikon)_admin,mail_glattpark_(opfikon)@zürich.ch,FR,Zürcherstrasse 12,8152
3242,Glattbrugg_admin,mail_glattbrugg@zürich.ch,IT,Rue du Château 3,8152
3243,Opfikon_admin,mail_opfikon@zürich.ch,DE,Via Trevano 9,8152
3244,Rümlang_admin,mail_rümlang@zürich.ch,IT,Werdstrasse 85,8153
3245,Oberglatt_ZH_admin,mail_oberglatt_zh@zürich.ch,FR,Marktplatz 90,8154
3246,Niederhasli_admin,mail_niederhasli@zürich.ch,IT,Hirschengraben 22,8155
3247,Oberhasli_admin,mail_oberhasli@zürich.ch,IT,Tellstrasse 46,8156
3248,Dielsdorf_admin,mail_dielsdorf@zürich.ch,IT,Marktgasse 18,8157
3249,Regensberg_admin,mail_regensberg@zürich.ch,DE,Rue de l'hôpital 45,8158
3250,Steinmaur_admin,mail_steinmaur@zürich.ch,DE,Tellstrasse 6,8162
3251,Bachs_admin,mail_bachs@zürich.ch,IT,Marktplatz 2,8164
3252,Oberweningen_admin,mail_oberweningen@zürich.ch,DE,Industriestrasse 81,8165
3253,Schleinikon_admin,mail_schleinikon@zürich.ch,IT,Morgartenstrasse 22,8165
3254,Schöfflisdorf_admin,mail_schöfflisdorf@zürich.ch,DE,Rue de la Croix-Rouge 15,8165
3255,Niederweningen_admin,mail_niederweningen@zürich.ch,IT,Industriestrasse 78,8166
3256,Niederglatt_ZH_admin,mail_niederglatt_zh@zürich.ch,DE,Bahnhofstrasse 62,8172
3257,Neerach_admin,mail_neerach@zürich.ch,IT,Poststrasse 79,8173
3258,Stadel_b. Niederglatt_admin,mail_stadel_b. niederglatt@zürich.ch,DE,Morgartenstrasse 24,8174
3259,Windlach_admin,mail_windlach@zürich.ch,FR,Industriestrasse 26,8175
3260,Bülach_admin,mail_bülach@zürich.ch,IT,Bärenplatz 86,8180
3261,Höri_admin,mail_höri@zürich.ch,DE,Usterstrasse 17,8181
3262,Hochfelden_admin,mail_hochfelden@zürich.ch,IT,Winkelriedstrasse 42,8182
3263,Bachenbülach_admin,mail_bachenbülach@zürich.ch,IT,Winkelriedstrasse 20,8184
3264,Winkel_admin,mail_winkel@zürich.ch,DE,Rue du Château 3,8185
3265,Weiach_admin,mail_weiach@zürich.ch,FR,Tellstrasse 40,8187
3266,Zweidlen_admin,mail_zweidlen@zürich.ch,DE,Winkelriedstrasse 80,8192
3267,Glattfelden_admin,mail_glattfelden@zürich.ch,IT,Rue de l'hôpital 29,8192
3268,Eglisau_admin,mail_eglisau@zürich.ch,DE,Rue du Château 6,8193
3269,Hüntwangen_admin,mail_hüntwangen@zürich.ch,FR,Place de l'hôtel 19,8194
3270,Wasterkingen_admin,mail_wasterkingen@zürich.ch,IT,Winkelriedstrasse 46,8195
3271,Wil_ZH_admin,mail_wil_zh@zürich.ch,FR,Rue de l'hôpital 68,8196
3272,Rafz_admin,mail_rafz@zürich.ch,IT,Rue du Château 65,8197
3273,Schaffhausen_admin,mail_schaffhausen@schaffhausen.ch,DE,Winkelriedstrasse 91,8200
3274,Neuhausen_am Rheinfall_admin,mail_neuhausen_am rheinfall@schaffhausen.ch,IT,Bahnhofstrasse 3,8212
3275,Nohl_admin,mail_nohl@zürich.ch,DE,Zürcherstrasse 44,8212
3276,Neunkirch_admin,mail_neunkirch@schaffhausen.ch,DE,Werdstrasse 78,8213
3277,Gächlingen_admin,mail_gächlingen@schaffhausen.ch,FR,Rue du Château 17,8214
3278,Hallau_admin,mail_hallau@schaffhausen.ch,DE,Usterstrasse 4,8215
3279,Oberhallau_admin,mail_oberhallau@schaffhausen.ch,DE,Industriestrasse 92,8216
3280,Wilchingen_admin,mail_wilchingen@schaffhausen.ch,IT,Morgartenstrasse 38,8217
3281,Osterfingen_admin,mail_osterfingen@schaffhausen.ch,IT,Poststrasse 28,8218
3282,Trasadingen_admin,mail_trasadingen@schaffhausen.ch,DE,Usterstrasse 3,8219
3283,Beringen_admin,mail_beringen@schaffhausen.ch,FR,Bahnhofstrasse 56,8222
3284,Guntmadingen_admin,mail_guntmadingen@schaffhausen.ch,IT,Dufourstrasse 95,8223
3285,Löhningen_admin,mail_löhningen@schaffhausen.ch,IT,Dufourstrasse 77,8224
3286,Siblingen_admin,mail_siblingen@schaffhausen.ch,FR,Industriestrasse 44,8225
3287,Schleitheim_admin,mail_schleitheim@schaffhausen.ch,IT,Rue de l'hôpital 55,8226
3288,Beggingen_admin,mail_beggingen@schaffhausen.ch,FR,Rue de la Croix-Rouge 20,8228
3289,Hemmental_admin,mail_hemmental@schaffhausen.ch,FR,Place de l'hôtel 74,8231
3290,Merishausen_admin,mail_merishausen@schaffhausen.ch,FR,Marktplatz 64,8232
3291,Bargen_SH_admin,mail_bargen_sh@schaffhausen.ch,DE,Winkelriedstrasse 32,8233
3292,Stetten_SH_admin,mail_stetten_sh@schaffhausen.ch,IT,Via Trevano 19,8234
3293,Lohn_SH_admin,mail_lohn_sh@schaffhausen.ch,FR,Bahnhofstrasse 9,8235
3294,Opfertshofen_SH_admin,mail_opfertshofen_sh@schaffhausen.ch,DE,Tellstrasse 33,8236
3295,Büttenhardt_admin,mail_büttenhardt@schaffhausen.ch,DE,Place de l'hôtel 12,8236
3296,Büsingen_admin,mail_büsingen@büsingen.ch,DE,Poststrasse 14,8238
3297,Dörflingen_admin,mail_dörflingen@schaffhausen.ch,DE,Marktplatz 83,8239
3298,Thayngen_admin,mail_thayngen@schaffhausen.ch,IT,Dufourstrasse 15,8240
3299,Barzheim_admin,mail_barzheim@schaffhausen.ch,FR,Usterstrasse 18,8241
3300,Hofen_SH_admin,mail_hofen_sh@schaffhausen.ch,DE,Werdstrasse 89,8242
3301,Bibern_SH_admin,mail_bibern_sh@schaffhausen.ch,FR,Rue de la Croix-Rouge 90,8242
3302,Altdorf_SH_admin,mail_altdorf_sh@schaffhausen.ch,FR,Industriestrasse 98,8243
3303,Feuerthalen_admin,mail_feuerthalen@zürich.ch,FR,Zürcherstrasse 40,8245
3304,Langwiesen_admin,mail_langwiesen@zürich.ch,IT,Winkelriedstrasse 41,8246
3305,Flurlingen_admin,mail_flurlingen@zürich.ch,FR,Place de l'hôtel 71,8247
3306,Uhwiesen_admin,mail_uhwiesen@zürich.ch,DE,Usterstrasse 100,8248
3307,Schlatt_TG_admin,mail_schlatt_tg@thurgau.ch,DE,Piazza Riforma 54,8252
3308,Willisdorf_admin,mail_willisdorf@thurgau.ch,DE,Industriestrasse 47,8253
3309,Diessenhofen_admin,mail_diessenhofen@thurgau.ch,IT,Morgartenstrasse 68,8253
3310,Basadingen_admin,mail_basadingen@thurgau.ch,FR,Morgartenstrasse 47,8254
3311,Schlattingen_admin,mail_schlattingen@thurgau.ch,FR,Rue de l'hôpital 6,8255
3312,Kaltenbach_admin,mail_kaltenbach@thurgau.ch,FR,Morgartenstrasse 7,8259
3313,Etzwilen_admin,mail_etzwilen@thurgau.ch,FR,Hirschengraben 6,8259
3314,Wagenhausen_admin,mail_wagenhausen@thurgau.ch,IT,Via Trevano 59,8259
3315,Rheinklingen_admin,mail_rheinklingen@thurgau.ch,DE,Tellstrasse 40,8259
3316,Stein_am Rhein_admin,mail_stein_am rhein@schaffhausen.ch,DE,Tellstrasse 59,8260
3317,Hemishofen_admin,mail_hemishofen@schaffhausen.ch,DE,Poststrasse 44,8261
3318,Ramsen_admin,mail_ramsen@schaffhausen.ch,IT,Marktplatz 75,8262
3319,Buch_SH_admin,mail_buch_sh@schaffhausen.ch,FR,Dufourstrasse 23,8263
3320,Eschenz_admin,mail_eschenz@thurgau.ch,DE,Rue de la Croix-Rouge 1,8264
3321,Mammern_admin,mail_mammern@thurgau.ch,DE,Morgartenstrasse 33,8265
3322,Steckborn_admin,mail_steckborn@thurgau.ch,DE,Place de l'hôtel 70,8266
3323,Berlingen_admin,mail_berlingen@thurgau.ch,DE,Rue du Château 34,8267
3324,Salenstein_admin,mail_salenstein@thurgau.ch,FR,Werdstrasse 42,8268
3325,Mannenbach-Salenstein_admin,mail_mannenbach-salenstein@thurgau.ch,DE,Bärenplatz 10,8268
3326,Fruthwilen_admin,mail_fruthwilen@thurgau.ch,IT,Bärenplatz 23,8269
3327,Ermatingen_admin,mail_ermatingen@thurgau.ch,DE,Rue de la Croix-Rouge 99,8272
3328,Triboltingen_admin,mail_triboltingen@thurgau.ch,DE,Industriestrasse 87,8273
3329,Gottlieben_admin,mail_gottlieben@thurgau.ch,FR,Place de l'hôtel 97,8274
3330,Tägerwilen_admin,mail_tägerwilen@thurgau.ch,FR,Dufourstrasse 8,8274
3331,Kreuzlingen_admin,mail_kreuzlingen@thurgau.ch,FR,Rue du Château 62,8280
3332,Kloten_admin,mail_kloten@zürich.ch,DE,Poststrasse 24,8302
3333,Bassersdorf_admin,mail_bassersdorf@zürich.ch,FR,Place de l'hôtel 71,8303
3334,Wallisellen_admin,mail_wallisellen@zürich.ch,DE,Piazza Riforma 1,8304
3335,Dietlikon_admin,mail_dietlikon@zürich.ch,DE,Dufourstrasse 4,8305
3336,Brüttisellen_admin,mail_brüttisellen@zürich.ch,IT,Industriestrasse 15,8306
3337,Ottikon_b. Kemptthal_admin,mail_ottikon_b. kemptthal@zürich.ch,DE,Zürcherstrasse 39,8307
3338,Effretikon_admin,mail_effretikon@zürich.ch,DE,Werdstrasse 74,8307
3339,Agasul_admin,mail_agasul@zürich.ch,IT,Morgartenstrasse 17,8308
3340,Illnau_admin,mail_illnau@zürich.ch,IT,Poststrasse 82,8308
3341,Nürensdorf_admin,mail_nürensdorf@zürich.ch,FR,Tellstrasse 80,8309
3342,Kemptthal_admin,mail_kemptthal@zürich.ch,DE,Marktgasse 50,8310
3343,Grafstal_admin,mail_grafstal@zürich.ch,IT,Tellstrasse 4,8310
3344,Brütten_admin,mail_brütten@zürich.ch,IT,Bahnhofstrasse 73,8311
3345,Winterberg_ZH_admin,mail_winterberg_zh@zürich.ch,IT,Usterstrasse 31,8312
3346,Kyburg_admin,mail_kyburg@zürich.ch,DE,Zürcherstrasse 58,8314
3347,Lindau_admin,mail_lindau@zürich.ch,DE,Via Trevano 3,8315
3348,Tagelswangen_admin,mail_tagelswangen@zürich.ch,DE,Tellstrasse 50,8317
3349,Fehraltorf_admin,mail_fehraltorf@zürich.ch,IT,Industriestrasse 93,8320
3350,Madetswil_admin,mail_madetswil@zürich.ch,FR,Poststrasse 57,8322
3351,Hermatswil_admin,mail_hermatswil@zürich.ch,DE,Place de l'hôtel 28,8330
3352,Pfäffikon_ZH_admin,mail_pfäffikon_zh@zürich.ch,FR,Poststrasse 79,8330
3353,Auslikon_admin,mail_auslikon@zürich.ch,IT,Via Trevano 78,8331
3354,Russikon_admin,mail_russikon@zürich.ch,IT,Morgartenstrasse 10,8332
3355,Hittnau_admin,mail_hittnau@zürich.ch,FR,Werdstrasse 9,8335
3356,Hinwil_admin,mail_hinwil@zürich.ch,IT,Werdstrasse 64,8340
3357,Wernetshausen_admin,mail_wernetshausen@zürich.ch,FR,Rue de l'hôpital 45,8342
3358,Bäretswil_admin,mail_bäretswil@zürich.ch,FR,Morgartenstrasse 67,8344
3359,Adetswil_admin,mail_adetswil@zürich.ch,FR,Industriestrasse 37,8345
3360,Ricketwil_(Winterthur)_admin,mail_ricketwil_(winterthur)@zürich.ch,DE,Marktgasse 27,8352
3361,Elsau_admin,mail_elsau@zürich.ch,IT,Marktplatz 82,8352
3362,Elgg_admin,mail_elgg@zürich.ch,FR,Rue de l'hôpital 81,8353
3363,Hofstetten_ZH_admin,mail_hofstetten_zh@zürich.ch,DE,Rue de la Croix-Rouge 53,8354
3364,Aadorf_admin,mail_aadorf@thurgau.ch,DE,Dufourstrasse 71,8355
3365,Ettenhausen_TG_admin,mail_ettenhausen_tg@thurgau.ch,FR,Via Trevano 60,8356
3366,Guntershausen_b. Aadorf_admin,mail_guntershausen_b. aadorf@thurgau.ch,IT,Rue de la Croix-Rouge 35,8357
3367,Wallenwil_admin,mail_wallenwil@thurgau.ch,DE,Tellstrasse 85,8360
3368,Eschlikon_TG_admin,mail_eschlikon_tg@thurgau.ch,IT,Rue de la Croix-Rouge 89,8360
3369,Balterswil_admin,mail_balterswil@thurgau.ch,IT,Werdstrasse 97,8362
3370,Bichelsee_admin,mail_bichelsee@thurgau.ch,DE,Marktgasse 17,8363
3371,Busswil_TG_admin,mail_busswil_tg@thurgau.ch,FR,Morgartenstrasse 66,8370
3372,Sirnach_admin,mail_sirnach@thurgau.ch,FR,Morgartenstrasse 7,8370
3373,Wiezikon_b. Sirnach_admin,mail_wiezikon_b. sirnach@thurgau.ch,IT,Morgartenstrasse 16,8372
3374,Oberwangen_TG_admin,mail_oberwangen_tg@thurgau.ch,DE,Werdstrasse 33,8374
3375,Dussnang_admin,mail_dussnang@thurgau.ch,FR,Dufourstrasse 9,8374
3376,Fischingen_admin,mail_fischingen@thurgau.ch,FR,Winkelriedstrasse 75,8376
3377,Au_TG_admin,mail_au_tg@thurgau.ch,IT,Hirschengraben 48,8376
3378,Winterthur_admin,mail_winterthur@zürich.ch,FR,Rue de la Croix-Rouge 75,8400
3379,Reutlingen_(Winterthur)_admin,mail_reutlingen_(winterthur)@zürich.ch,FR,Marktgasse 96,8404
3380,Stadel_(Winterthur)_admin,mail_stadel_(winterthur)@zürich.ch,IT,Marktplatz 59,8404
3381,Aesch_(Neftenbach)_admin,mail_aesch_(neftenbach)@zürich.ch,FR,Marktgasse 82,8412
3382,Riet_(Neftenbach)_admin,mail_riet_(neftenbach)@zürich.ch,IT,Usterstrasse 45,8412
3383,Hünikon_(Neftenbach)_admin,mail_hünikon_(neftenbach)@zürich.ch,DE,Tellstrasse 62,8412
3384,Neftenbach_admin,mail_neftenbach@zürich.ch,DE,Piazza Riforma 62,8413
3385,Buch_am Irchel_admin,mail_buch_am irchel@zürich.ch,DE,Rue du Château 22,8414
3386,Berg_am Irchel_admin,mail_berg_am irchel@zürich.ch,FR,Tellstrasse 36,8415
3387,Gräslikon_admin,mail_gräslikon@zürich.ch,FR,Bärenplatz 54,8415
3388,Flaach_admin,mail_flaach@zürich.ch,DE,Zürcherstrasse 17,8416
3389,Schlatt_b. Winterthur_admin,mail_schlatt_b. winterthur@zürich.ch,DE,Poststrasse 77,8418
3390,Dättlikon_admin,mail_dättlikon@zürich.ch,DE,Piazza Riforma 20,8421
3391,Pfungen_admin,mail_pfungen@zürich.ch,IT,Winkelriedstrasse 53,8422
3392,Embrach_admin,mail_embrach@zürich.ch,DE,Piazza Riforma 60,8424
3393,Oberembrach_admin,mail_oberembrach@zürich.ch,FR,Via Trevano 63,8425
3394,Lufingen_admin,mail_lufingen@zürich.ch,FR,Hirschengraben 27,8426
3395,Freienstein_admin,mail_freienstein@zürich.ch,IT,Werdstrasse 50,8427
3396,Rorbas_admin,mail_rorbas@zürich.ch,IT,Tellstrasse 25,8427
3397,Teufen_ZH_admin,mail_teufen_zh@zürich.ch,IT,Werdstrasse 5,8428
3398,Hettlingen_admin,mail_hettlingen@zürich.ch,IT,Rue de la Croix-Rouge 48,8442
3399,Henggart_admin,mail_henggart@zürich.ch,DE,Rue de l'hôpital 42,8444
3400,Dachsen_admin,mail_dachsen@zürich.ch,DE,Tellstrasse 50,8447
3401,Andelfingen_admin,mail_andelfingen@zürich.ch,IT,Marktgasse 81,8450
3402,Kleinandelfingen_admin,mail_kleinandelfingen@zürich.ch,DE,Usterstrasse 65,8451
3403,Adlikon_b. Andelfingen_admin,mail_adlikon_b. andelfingen@zürich.ch,FR,Zürcherstrasse 45,8452
3404,Alten_admin,mail_alten@zürich.ch,DE,Werdstrasse 18,8453
3405,Buchberg_admin,mail_buchberg@schaffhausen.ch,FR,Via Trevano 40,8454
3406,Rüdlingen_admin,mail_rüdlingen@schaffhausen.ch,DE,Tellstrasse 34,8455
3407,Humlikon_admin,mail_humlikon@zürich.ch,FR,Tellstrasse 23,8457
3408,Dorf_admin,mail_dorf@zürich.ch,FR,Marktgasse 19,8458
3409,Volken_admin,mail_volken@zürich.ch,IT,Bahnhofstrasse 21,8459
3410,Marthalen_admin,mail_marthalen@zürich.ch,FR,Poststrasse 37,8460
